Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,date,developerResponse,review,rating,isEdited,userName,title,sentiment,reviewId,userImage,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,standardizedReview,mentionedFeature,mentionedSynonyms
11761,11761,11630,2020-04-03 22:32:20,,"This app is just amazing. It is really helpful and fun to use with good graphics and fun user interface. The lessons are nicely explained so everyone can learn. I would highly recommend this app to anyone that want to learn programming in a fun way. The developers did a good job of motivating people to learn more with fun challenges and inspiring and motivational quotes at the end of every lesson. The app is just amazing, I'm addicted to it. 5/5",5,,A Google user,,POSITIVE,0f302045-5c8e-49e6-af9b-3e009d9f9cff,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,46.0,1.4.24,"Thanks a lot! 😊 We're really glad you liked our app. 


Please keep exploring Programming Hero and keep supporting us... 


This month, we're bringing a brand new dark mode and some more Web Development course contents. So, please stay tuned…

 

Love from team Programming Hero ❤",2020-04-04 01:44:06,app amazing really helpful fun use good graphics fun user interface lessons nicely explained everyone learn would highly recommend app anyone want learn programming fun way developers good job motivating people learn fun challenges inspiring motivational quotes end every lesson app amazing im addicted 55,challenges,challeng
11813,11813,11682,2020-04-01 18:50:20,,"Amazing App, Super easy to use and concisely defines the concepts and gives examples as well as opportunity to write your own personal understanding of the lessons covered to help retain the info better which is fantastic. Great work Developers!",5,,A Google user,,POSITIVE,93437e0d-b920-4cd7-9dd5-82d11294c565,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,1.4.24,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we started adding the Web Development (HTML, CSS & JavaScript) course. Next month, we'll add more fun Python coding projects, so please stay tuned... Love from team Programming Hero! ❤",2020-04-02 22:55:54,amazing app super easy use concisely defines concepts gives examples well opportunity write personal understanding lessons covered help retain info better fantastic great work developers,status quo sloth,person
11836,11836,11705,2020-03-31 23:21:01,,add option to challenge others learner,5,,A Google user,,POSITIVE,409f7151-62f1-4286-b1d9-eaafc1b0c6f8,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.4.24,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we started adding the Web Development (HTML, CSS & JavaScript) course. Next month, we'll add more fun Python coding projects, so please stay tuned... Love from team Programming Hero! ❤",2020-04-02 22:52:54,add option challenge others learner,challenges,challeng
12031,12031,11900,2020-03-21 15:38:50,,"Had a little hangup switching to premium, Programming Hero was quick to address it and fixed it for me in no time. Great customer service, great app I really appreciate the work they've put into it.",5,,A Google user,,POSITIVE,6b674281-7087-4813-b00d-4fe41cc89bb3,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,1.4.24,"Hello Foss, 

We are extremely sorry for the inconvenience. Please email us at programming.hero1@gmail.com. Don't forget to mention your registered email address and the transaction id. We will verify it and if needed we will take necessary action. 

Looking forward to hearing from you",2020-03-21 13:22:44,little hangup switching premium programming hero quick address fixed time great customer service great app really appreciate work theyve put,status quo sloth,custom
12039,12039,11908,2020-03-21 08:41:29,,"Just Wow! This has everything I could think of that makes learning fun from having a friendly UI, random pop-up questions, a forum wherein you can ask questions or post your summaries on what you learned (They've taken into account that writing down what you learned can significantly help you remember), and so much more. Would gladly pay up for the premium membership for the convenient benefits! If I had a bank account.. will probably have to ask my parents for it.",5,,A Google user,,POSITIVE,9bcb3f11-63e5-466d-a9ba-238c90a38a2b,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,18.0,1.4.24,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we started adding the Web Development (HTML, CSS & JavaScript) course. Next month, we'll add more fun Python coding projects, so please stay tuned... Love from team Programming Hero! ❤",2020-03-23 01:54:09,wow everything could think makes learning fun friendly ui random popup questions forum wherein ask questions post summaries learned theyve taken account writing learned significantly help remember much would gladly pay premium membership convenient benefits bank account probably ask parents,status quo sloth,account
12104,12104,11973,2020-03-17 06:24:34,,"It's very fun and challenging, i love it.",5,,A Google user,,POSITIVE,5e5ad7b2-8f9f-4a02-901e-aae1720f5036,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.4.24,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we started adding the Web Development (HTML, CSS & JavaScript) course. Next month, we'll add more fun Python coding projects, so please stay tuned... Love from team Programming Hero! ❤",2020-03-22 15:37:59,fun challenging love,challenges,challeng
12206,12206,12075,2020-03-08 11:44:25,,This is literally the most fun and educational app that even a small kid to a senior citizen can use to know more about breaking down something that looks so simple and we use everyday into the complex thinking that went behind it to make it more interactive. The best part about the app I thought was that it uses basic human reactions to educate them like it challenges you solve the questions which induces a sense of competition and rewards you for your endeavor but there are also risks.,5,,A Google user,,POSITIVE,38b0e0e5-1649-4493-bf7d-a06a799538b0,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,7.0,1.4.24,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we started adding the Web Development (HTML, CSS & JavaScript) course. Next month, we'll add more fun Python coding projects, so please stay tuned... Love from team Programming Hero! ❤",2020-03-08 13:48:36,literally fun educational app even small kid senior citizen use know breaking something looks simple use everyday complex thinking went behind make interactive best part app thought uses basic human reactions educate like challenges solve questions induces sense competition rewards endeavor also risks,challenges,challeng
12279,12279,12148,2020-03-01 10:54:11,,"Best Coding App on The Play Store Hands Down (For Python) This app not only has easy to follow lessons and simple explanations, but it will also give you challenges to remind your brain of these concepts, just simply amazing",5,,A Google user,,POSITIVE,7708aad0-c83c-451c-a6a3-b80d44b35f7a,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we started adding the Web Development (HTML, CSS & JavaScript) course. Next month, we'll add more fun Python coding projects, so please stay tuned... Love from team Programming Hero! ❤",2020-03-02 13:44:50,best coding app play store hands python app easy follow lessons simple explanations also give challenges remind brain concepts simply amazing,challenges,challeng
12330,12330,12199,2020-02-27 06:01:38,,I genuinely recommend anyone who's getting into programming to learn from this app. It's spot on with no learning materials locked behind a paywall like the majority of websites or apps do. It's super interactive and fun. Thank you developers for this wonderful app.,5,,A Google user,,POSITIVE,8b9f7f17-6366-480f-869a-7bed558fd2af,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,1.4.24,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we started adding the Web Development (HTML, CSS & JavaScript) course. Next month, we'll add more fun Python coding projects, so please stay tuned... Love from team Programming Hero! ❤",2020-02-28 08:54:14,genuinely recommend anyone whos getting programming learn app spot learning materials locked behind paywall like majority websites apps super interactive fun thank developers wonderful app,torture breaks,paywal
12355,12355,12224,2020-02-25 10:33:33,,I live this app. It is easy and fun way to understand Python. First Python for dummies app and I love it!,5,,A Google user,,POSITIVE,0ce50a39-08df-402c-b92e-f811da2092c3,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.4.24,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we started adding the Web Development (HTML, CSS & JavaScript) course. Next month, we'll add more fun Python coding projects, so please stay tuned... Love from team Programming Hero! ❤",2020-02-25 12:13:23,live app easy fun way understand python first python dummies app love,torture breaks,live
12361,12361,12230,2020-02-24 21:58:11,,"It's a very good app, especially the code playground. But I would like to know which modules are available in Python and if some more will be added in future.",4,,A Google user,,POSITIVE,8c0ed29b-438c-4710-b197-425fc27161d3,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.4.24,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we started adding the Web Development (HTML, CSS & JavaScript) course. Next month, we'll add more fun Python coding projects, so please stay tuned... Love from team Programming Hero! ❤",2020-02-25 12:16:17,good app especially code playground would like know modules available python added future,boosters,special
12423,12423,12292,2020-02-20 19:16:19,,It is the best code apps ever.Especially how it makes everything fun and free to play🥰🥰,5,,A Google user,,POSITIVE,3075ffb5-0718-4296-b09e-70db3047ca37,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.4.24,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we started adding the Web Development (HTML, CSS & JavaScript) course. Next month, we'll add more fun Python coding projects, so please stay tuned... Love from team Programming Hero! ❤",2020-02-23 13:54:53,best code apps everespecially makes everything fun free play,boosters,special
12527,12527,12396,2020-02-12 02:37:19,,"Love it,,everything..,the visuals especially",5,,A Google user,,POSITIVE,76e27343-939b-4d7a-a0c0-1159d0c31a6b,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.4.24,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we started adding the Web Development (HTML, CSS & JavaScript) course. Next month, we'll add more fun Python coding projects, so please stay tuned... Love from team Programming Hero! ❤",2020-02-12 11:48:56,love iteverythingthe visuals especially,boosters,special
12547,12547,12416,2020-02-10 14:57:15,,"im in love with this app and wasting my time on it makes me happy because im learning programming the way i really need and can make friends teaching with me and programming game, challenges is my best part . who doesn't like challenging in something he really likes for stars or money, even tho the way you guys use to explain and discuss is perfect and easy to understand and the achievements it's really makes me confident that i can be a real programmer thanks for making this app ❤️❤️",5,,A Google user,,POSITIVE,5552a2ae-006b-4501-9efb-6f4ec0bb7480,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,2.0,1.4.24,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we started adding the Web Development (HTML, CSS & JavaScript) course. Next month, we'll add more fun Python coding projects, so please stay tuned... Love from team Programming Hero! ❤",2020-02-10 19:52:25,im love app wasting time makes happy im learning programming way really need make friends teaching programming game challenges best part doesnt like challenging something really likes stars money even tho way guys use explain discuss perfect easy understand achievements really makes confident real programmer thanks making app,challenges,challeng
