Unnamed: 0,date,content,rating,isEdited,userName,title,developerResponse,sentiment,matched_python,reviewId,userImage,review,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,standardizedReview
52756,2019-05-01 07:31:04,,5,,A Google user,,,POSITIVE,python,9f5b65d9-9a37-4f27-8458-0a314611c341,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"A great learning software that allows the learning of the most common and important programing languages such as HTML, C, Java and python. It's like a teacher in your phone to help you better understand coding in a very simple way, perfect for beginners and starters and advanced programmers as well. I recommend this program to everyone interested in programming and don't know where to start.",2.0,2.5.5,,,great learning software allows learning common important programing languages html c java python like teacher phone help better understand coding simple way perfect beginners starters advanced programmers well recommend program everyone interested programming dont know start
52954,2019-04-28 15:31:29,,5,,A Google user,,,POSITIVE,python,87cc4981-d0a9-4de3-9f21-2900f73a148b,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"best learning app for learn programming languages like c,c++,java,javascript,python,php,sql.",0.0,2.5.5,,,best learning app learn programming languages like ccjavajavascriptpythonphpsql
53105,2019-04-26 15:36:04,,4,,A Google user,,,POSITIVE,python,75492841-d927-4a44-a65c-4d0483aa7104,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Nice App, still a beginner, starting with python code",0.0,2.5.5,,,nice app still beginner starting python code
53134,2019-04-26 06:51:38,,5,,A Google user,,,POSITIVE,python,8b46d5be-a48f-4aee-9522-d282b7031fa2,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I started learning python training in app.. loving every bit of it.. best part it is, you have in-build compilers where you get chance to test your sample codes during your course and see results instantly.. that to on mobile 😉😘",0.0,2.5.5,"This is to inform you that SoloLearn and its entire content is completely free. 
You have activated PRO membership, however you could have used SoloLearn without paid membership and without any limitations. 
For more information you can contact us via info@sololearn.com.",2019-04-19 10:53:23,started learning python training app loving every bit best part inbuild compilers get chance test sample codes course see results instantly mobile
53226,2019-04-25 08:29:14,,5,,A Google user,,,POSITIVE,python,aad623c1-f4be-4845-9312-1044bce85221,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best way to learn python in this modern world,0.0,,,,best way learn python modern world
53227,2019-04-25 08:13:00,,4,,A Google user,,,POSITIVE,python,9c0e7582-d1f4-49db-b214-a771e447119f,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i start learning python very minutely and closely. nice app.,0.0,2.5.5,,,start learning python minutely closely nice app
53246,2019-04-25 03:00:00,,5,,A Google user,,,POSITIVE,python,df76c94d-d924-4855-a07c-228755e28549,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,learned python,0.0,2.5.4,,,learned python
53311,2019-04-24 09:44:05,,4,,A Google user,,,POSITIVE,python,3924e6d8-f765-401f-a2cb-c0e9781590b9,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it good enough to learn here and i got more experince about python and other programe here,0.0,2.5.4,,,good enough learn got experince python programe
53350,2019-04-23 22:54:10,,5,,A Google user,,,POSITIVE,python,508548e5-8b5e-4b36-ba53-03312c47242c,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I am finally learning python!!,0.0,2.5.4,,,finally learning python
53492,2019-04-22 07:02:26,,5,,A Google user,,,POSITIVE,python,f91cf66d-7b11-4c95-bec4-9add69ddd50d,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great App. Keep the good work going. first time i will learn any programing languge. I decided to start with python and now i know so much in a short while,0.0,2.4.8,,,great app keep good work going first time learn programing languge decided start python know much short
53548,2019-04-21 16:49:02,,4,,A Google user,,,POSITIVE,python,e0054f02-2c88-490a-a6be-fdfa6be9e2e5,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"this app is making python look easier, thereby eliminating the fear of programming",0.0,2.5.4,,,app making python look easier thereby eliminating fear programming
53603,2019-04-21 05:33:46,,4,,A Google user,,,NEGATIVE,python,732aaeb8-643e-4449-9b12-3583040f8727,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I've been thoroughly enjoying the SoloLearn experience, being able to practice on the go is a great plus - only adding 4 stars as the python tutorial has quite a few flaws, most of which were pointed out by the community 2+ years ago.",13.0,2.5.5,,,ive thoroughly enjoying sololearn experience able practice go great plus adding 4 stars python tutorial quite flaws pointed community 2 years ago
53626,2019-04-20 21:36:27,,5,,A Google user,,,POSITIVE,python,08ae4a2d-17ac-450f-97ae-73749e8ea35e,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I downloaded this because of my school python programming class and I LOVE IT. The information they give before the quiz questions are short and concise. It is fun to learn through this app!! Satisfied!!,4.0,2.5.5,,,downloaded school python programming class love information give quiz questions short concise fun learn app satisfied
53733,2019-04-19 23:36:24,,5,,A Google user,,,POSITIVE,python,ed8f2824-7549-4869-b594-f0f9ce5ddc43,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Thank y'all so much for all your hard work the devs have out into this app. It's community based and the feedback is amazing. I've just started on my python journey and this has made it incredibly easy. I've been given so much from this app unfortunately I do that have the funds to support the devs but I do have two capable hands that can help in any way!,0.0,2.5.4,,,thank yall much hard work devs app community based feedback amazing ive started python journey made incredibly easy ive given much app unfortunately funds support devs two capable hands help way
53974,2019-04-17 10:00:27,,5,,A Google user,,,POSITIVE,python,a60c096f-39ee-42b7-9e59-ece3b091a222,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,easy and very much interesting quiz gives us enthusiasm to continue learning through sololearn for python,0.0,2.5.4,,,easy much interesting quiz gives us enthusiasm continue learning sololearn python
54077,2019-04-16 09:08:10,,5,,A Google user,,,POSITIVE,python,a10c0b24-8a5c-450e-86e0-3eeb71db3aa0,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This application covers all important areas in python. vedy useful. excellent.,0.0,2.5.4,,,application covers important areas python vedy useful excellent
54248,2019-04-14 09:16:19,,5,,A Google user,,,POSITIVE,python,fe3ba8e8-96a9-4563-8fb3-cb20961cefed,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great app to learn python,0.0,2.5.4,,,great app learn python
54268,2019-04-14 06:39:36,,5,,A Google user,,,POSITIVE,python,b0a4d7cb-f6be-41ac-ab28-d124ca73063d,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best application ever for learning python,0.0,,,,best application ever learning python
54326,2019-04-13 12:44:52,,5,,A Google user,,,POSITIVE,python,e2ac7ffd-3fd1-4c27-b8e3-8ff045cbefc5,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice app to learn python,0.0,2.5.4,,,nice app learn python
54336,2019-04-13 10:23:23,,5,,A Google user,,,POSITIVE,python,5e973ad2-e8e8-4f23-b134-5005e287e2c4,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,its wonderful python seems so easy now thanks sololearn,0.0,2.5.1,,,wonderful python seems easy thanks sololearn
54419,2019-04-12 14:32:06,,5,,A Google user,,,POSITIVE,python,aa3eb10a-9df9-4b29-9228-f54fbda61905,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I just work on this app for about 2 weeks and I had such a fun time learning python. Great work thx to the developers and the community.,0.0,2.5.3,,,work app 2 weeks fun time learning python great work thx developers community
54494,2019-04-11 18:55:59,,5,,A Google user,,,POSITIVE,python,af5b7df0-46a1-4b8b-8b31-60c040cb59bb,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,amazing coding app super useful to use basically you can choose what coding program you want to use them complete that course then you get a certificate after (I suggest python3 ) also super simple to use,0.0,,,,amazing coding app super useful use basically choose coding program want use complete course get certificate suggest python3 also super simple use
54525,2019-04-11 10:53:07,,5,,A Google user,,,POSITIVE,python,8020f9b9-81d4-4ebd-92da-5280815e6cde,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Fun tool for learning. It definitely teaches you to read python but it barely tests you how to write python.,0.0,2.5.4,,,fun tool learning definitely teaches read python barely tests write python
54656,2019-04-10 05:52:47,,5,,A Google user,,,POSITIVE,python,c4c72370-ff7f-49cc-be8a-061089a67890,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I absoulutlely love this app, there are soo many programming languages as well as web based languages(I don't know the proper name for that). Started learning python using this app. it also has a very clean UI. Highly recommended.",0.0,2.5.3,,,absoulutlely love app soo many programming languages well web based languagesi dont know proper name started learning python using app also clean ui highly recommended
54952,2019-04-06 13:20:35,,5,,A Google user,,,POSITIVE,python,b5a961aa-6958-47d5-b41f-f0f10b79c1c0,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I have learned python on SoloLearn. I'll say this app has a very simple and straightforward way of explaining stuffs. Due to the interactive environment and different challenges,the user gets benefits.I guarantee that u'll never be dissatisfied. Waiting for what, c'mon INSTALL it Now !!!!",0.0,2.5.3,,,learned python sololearn ill say app simple straightforward way explaining stuffs due interactive environment different challengesthe user gets benefitsi guarantee ull never dissatisfied waiting cmon install
55060,2019-04-05 05:35:57,,5,,A Google user,,,POSITIVE,python,13c2a0c1-63d0-4b39-ac89-299c02697408,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Such great app 🌟🍡🌟🌟🌟🌟🌟 🌟🌟🍡🌟🌟🌟🌟 🍓🍓🍓🍓🍓🍓🍓 🍓🍓🍓🍓🍓🍓🍓 🌟🍓🍓🍓🍓🍓🌟 🌟🌟🍓🍓🍓🌟🌟 🌟🌟🌟🍓🌟🌟🌟 🌟🌟🌟🍓🌟🌟🌟 🌟🍓🍓🍓🍓🍓🌟 It helped me in clearing my concepts for board exams .. with it i can easily learn SQL,And python.... Thank you very much.... Loved this app.😀😀😀😀😀😀😀",0.0,2.5.3,,,great app helped clearing concepts board exams easily learn sqland python thank much loved app
55134,2019-04-04 01:49:14,,5,,A Google user,,,POSITIVE,python,39ab7f22-1d1f-4515-a2da-cbaeebf77d75,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Amazing app. I took a python course. I love it. Pre knowlede of C++ is helping me a lot. I recoment a new programmer friendly texts and a handy compiler keep up the great work guys,0.0,2.5.3,,,amazing app took python course love pre knowlede c helping lot recoment new programmer friendly texts handy compiler keep great work guys
55181,2019-04-03 12:12:48,,5,,A Google user,,,POSITIVE,python,f095174b-dd84-4ded-a2ab-adfe420f862c,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is a great app to teach you programming languages. I started learning to make a game with unity and found that python (the language i started to learn at school) wouldn't work. This app made learning C# fast and useful. I have also been able to use it to help me learn python for when I'm in school. If there's anything that I have forgotten then I can easily go back to the tutorials to relearn it.,9.0,2.5.3,,,great app teach programming languages started learning make game unity found python language started learn school wouldnt work app made learning c fast useful also able use help learn python im school theres anything forgotten easily go back tutorials relearn
55403,2019-03-31 15:07:24,,4,,A Google user,,,POSITIVE,python,0315eebb-daa1-4a9a-b645-f4d52c25c608,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great app for learning python,0.0,2.5.3,,,great app learning python
55415,2019-03-31 12:06:33,,4,,A Google user,,,POSITIVE,python,b963bdf7-d688-419e-8aa0-549a4f9d0abc,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Clean, targeted step - wise instruction with helpful exercises that will facilitate beginning understanding of python.",2.0,2.5.3,,,clean targeted step wise instruction helpful exercises facilitate beginning understanding python
55533,2019-03-30 01:40:06,,4,,A Google user,,,NEGATIVE,python,4f2fc9a6-9f48-4f3a-8119-2ab4f68899df,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,the python editor window should have 2 tabs: one for python shell and one for your normal python IDLE...,0.0,,,,python editor window 2 tabs one python shell one normal python idle
55536,2019-03-30 01:04:25,,5,,A Google user,,,POSITIVE,python,15549075-2789-4961-a8af-1c8675c85256,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Cool app to learn python. Thanks,0.0,2.5.3,,,cool app learn python thanks
55622,2019-03-29 00:51:13,,4,,A Google user,,,POSITIVE,python,db517647-4c46-479c-92bb-2ddb20015205,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"(Review based on my experience with the Python module, other languages may vary.) Good overview of Python programming language in short lesson then quiz style. Well designed including live python interpreter. Plan to build some applications afterward if you want to really understand the language.",6.0,2.5.3,,,review based experience python module languages may vary good overview python programming language short lesson quiz style well designed including live python interpreter plan build applications afterward want really understand language
55704,2019-03-28 02:31:33,,5,,A Google user,,,POSITIVE,python,af17c989-d5ad-4e8e-9350-f6d6624d78b6,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best app to learn python,0.0,2.5.2,,,best app learn python
56052,2019-03-24 02:16:36,,5,,A Google user,,,POSITIVE,python,3e4287e2-7c6c-4d86-bf16-2bc26b307c74,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,One of the best programming guide ever! every module is easy to understand and you can easily learn about a certain programming language like java and python.,0.0,,,,one best programming guide ever every module easy understand easily learn certain programming language like java python
56350,2019-03-20 09:44:33,,5,,A Google user,,,POSITIVE,python,3a79befd-9c64-4ed6-b92f-a516428f34de,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This is a very good app to learn programming languages, it is very handy, whenever you just a little time you just take out your mobile and start learning. Very advanced level of programming has been taught in the app. Right now I am learning python and just about to finish it.",2.0,2.5.2,,,good app learn programming languages handy whenever little time take mobile start learning advanced level programming taught app right learning python finish
56389,2019-03-19 22:39:40,,5,,A Google user,,,POSITIVE,python,1eb52cba-daa0-498e-8064-7dac7fb3d82d,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,its very good app i learn python from this app so good,0.0,2.5.2,,,good app learn python app good
56431,2019-03-19 07:26:58,,4,,A Google user,,,NEGATIVE,python,9c9f5c83-379f-4d12-9685-58d2e1546293,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,oops concepts were not taught well in python module,0.0,2.5.1,,,oops concepts taught well python module
56478,2019-03-18 16:28:52,,4,,A Google user,,,POSITIVE,python,8e003d6a-b388-4667-8fb8-5c08fa9bfe19,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good exercise for python prog.,0.0,2.5.2,,,good exercise python prog
56504,2019-03-18 11:52:45,,4,,A Google user,,,POSITIVE,python,4b833a9b-ef05-43c8-837d-c0e6184be3f6,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i hve gained basic knowledge about programming languages(python). I'm really happy for learning something new every day.,0.0,2.5.2,,,hve gained basic knowledge programming languagespython im really happy learning something new every day
56548,2019-03-17 23:00:36,,5,,A Google user,,,POSITIVE,python,7c4b070e-92ab-4e11-971c-7513fc1e900c,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,happy to learn python and more with solo learn.,0.0,2.5.2,,,happy learn python solo learn
