Unnamed: 0,date,developerResponse,content,rating,isEdited,userName,title,sentiment,matched_python,reviewId,userImage,review,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt
22114,2020-06-21 13:12:50,,,4,,Vijaykumar Chavan,,NEGATIVE,python,80a18d95-3ac0-49c4-805e-59002a71d957,https://play-lh.googleusercontent.com/a-/ACB-R5S8Pix-rWz53ET0rBn1XD7-zy1_I2eyE0jXUBKxNiY,"I want to for pro version(lifetime)but I'm confused, did I get all access from every language like c c++ java python and others..! Please clear my doubt.",0.0,5.1.4,"Dear Vijay Thank you so much for writing us ! We would like to inform that the pro version in the PH app unlocks all the the course available in the PH app , if need futher assistance please contact us at Hello@prghub.com, we are happy to help you !",2020-06-22 05:40:56
22264,2020-06-17 17:04:12,,,5,,Facundo Godoy Hassan,,POSITIVE,python,4f2ab6ac-822c-4c6a-8d8b-bf8b66812097,https://play-lh.googleusercontent.com/a-/ACB-R5STeQS2gy3RIUZTCBhrKSfcp_KzF7CYFef0nHCuiQ,Are the best app of python :D,0.0,5.1.4,"Dear Facundo Thank you so much! Every little encouragement greatly helps us to continuously improve and provide you with the best platform to learn programming. If you need any help, feel free to get in touch with us at Hello@prghub.com and we'll be very happy to assist you! -JP",2020-06-18 03:16:58
22542,2020-06-10 05:43:07,,,5,,Mujassim Jamal,,POSITIVE,python,116ac1c0-a3ca-4c1b-9c2d-4c6f7b6ac6ea,https://play-lh.googleusercontent.com/a/AGNmyxbQQAvwVcbSDNuOjXxWbsva7t_shocDpehCMklG=mo,"Dear programming hub community kindly thanx for this awesome app, but i request you to please bring python frameworks like Django, thank you❤❤",0.0,5.1.3,"Hey Friend We're glad that we’ve been helpful to you. It is our goal to make your learning experience truly delightful and enjoyable. Do recommend us to your friends too! :)If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you! -JP",2020-06-10 08:48:51
22682,2020-06-06 01:15:26,,,5,,Kiran Valvi,,POSITIVE,python,78362cc4-ffc0-4bb9-ae95-4d1de2a76b4d,https://play-lh.googleusercontent.com/a/AGNmyxYGY7W51UV78anxodFuNtFLyQBh_ArjZgfdEEe8=mo,Best for python and other similar courses,0.0,5.1.3,"Hey Kiran, We're glad that we’ve been helpful to you. It is our goal to make your learning experience truly delightful and enjoyable. Do recommend us to your friends too! :)If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you! -JP",2020-06-07 05:25:41
22766,2020-06-03 13:17:44,,,5,,Chandrashekhar Dhumal,,POSITIVE,python,0624223b-1a54-4e5b-a0b7-b51e8566c85f,https://play-lh.googleusercontent.com/a/AGNmyxYR3hbW27eeuAul0OqoJeVf7bhnYvYPWUjjsIJW=mo,"This app is the easiest way to learn programming...I reckon you to go up there and click the install button...if you are a beginner, like me you can learn the ""python"" programming language...thank you.",0.0,5.1.3,"Hi Chandrashekhar, Thank you! Your feedback is important to us. Please continue supporting us so we will always have a reason to keep improving our content and make your learning experience an enjoyable one. If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better. -JP",2020-06-04 04:23:22
22811,2020-06-02 02:17:26,,,5,,charsadda martial arts al-khalid,,POSITIVE,python,e56b724a-9727-4d15-a4fa-124697aa12c9,https://play-lh.googleusercontent.com/a-/ACB-R5RkmnAntxdvAvq_OTU4GCKNxrg3UqwHsImUJdentA,Really usefull for beginners This app is very usefull and important for those who want to learn python at beginner level...,1.0,5.1.3,"Dear Friend We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@prghub.com so that we can help you better. -JP",2020-06-02 10:24:57
22851,2020-05-31 14:15:03,,,5,,Yussif Kamara,,POSITIVE,python,bc5509cb-17a4-415f-bc3a-ffafcb57ee52,https://play-lh.googleusercontent.com/a/AGNmyxaQlfSBrPBi2PpT0gSZpP430ALhPCEV5SxUMWAW=mo,It is very educative and inspiring. But i want to know the difference between python and python 3. Please reply.,0.0,5.1.3,"Hi Yussif, Thank you! Your feedback is important to us. Please continue supporting us so we will always have a reason to keep improving our content and make your learning experience an enjoyable one. If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better. -JP",2020-06-01 02:57:41
22873,2020-05-31 04:24:17,,,5,,Ayush Kumar,,POSITIVE,python,c2ae4820-0d37-4566-81b2-e8a378c9e657,https://play-lh.googleusercontent.com/a-/ACB-R5T2gXu6DbsxnjDBn36KzM1YAyRO6LBG9twwoDxriQ,Very good app for beginner to learn python or any other language,0.0,5.1.3,"Hey Ayush, We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@prghub.com so that we can help you better. Happy Learning! -JP",2020-05-31 07:44:46
22995,2020-05-27 04:37:22,,,3,,Pranjal Tripathi,,NEGATIVE,python,8c560c33-b93c-449e-a2c5-0abd85f94c64,https://play-lh.googleusercontent.com/a-/ACB-R5RSM8cFJuzurrB1hEmxN89cThvLyuVrr6ICiL1_RkI,Some of the information about python is outdated and it is a serious concern. Please take this this into consideration as soon as possible 🙏.,0.0,,"Dear Pranjal,
Thank you so much for your support. We will definitely take note of your feedback so that we can improve our service further. If you need any assistance, please contact us at Hello@prghub.com and we’ll be more than happy to help you :)

-JP",2020-05-27 05:02:49
23061,2020-05-25 12:22:33,,,3,,NKA,,NEGATIVE,python,b4eacb68-bf5b-4c28-a08e-0dad46c0704d,https://play-lh.googleusercontent.com/a-/ACB-R5SWR4EL2RJu_XLyXg3Od6pi3CQHlRNFehc-sFoLhw,"Good...but if someone can't afford money and can't use pro then it's horrible.......so please make it a full free app. But I want robotic,c++ and python to be free too.",0.0,5.1.0,"Dear Friend,
We'd love to offer everything for free but we need to sustain our team of experts to continuously improve and provide you with the best learning experience. Please get in touch with us at Hello@prghub.com so we can provide you with a solution that will make you smile :)
-PA",2020-05-25 21:48:56
23234,2020-05-21 04:41:27,,,5,,Njabulo Jay,,POSITIVE,python,cced25b9-5ecc-4c81-96ee-f1896dca55ba,https://play-lh.googleusercontent.com/a-/ACB-R5QpwUoR_7vLPOfRO8TsUoB0Y_dAvJoXKgSYTFOiIw,"This app is cool. It sums up all important parts in python, it also execute codes.",0.0,5.1.3,"Hi Friend 
Thank you! Your feedback is important to us. Please continue supporting us so we will always have a reason to keep improving our content and make your learning experience an enjoyable one. If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better.
-JP",2020-05-23 05:02:56
23366,2020-05-18 03:49:53,,,5,,Raga Meghana,,POSITIVE,python,21d40ae3-8411-4e91-b929-e71e5c403c53,https://play-lh.googleusercontent.com/a-/ACB-R5TWpQzPSRky7JhAB6sZklHj8HqBfIrCEYDQJatl,It's such an amazing platform for beginners who don't know anything about python.lt is a wonderful guide to them.,1.0,5.1.3,"Hey Friend 
Thank you! Your feedback is important to us. Please continue supporting us so we will always have a reason to keep improving our content and make your learning experience an enjoyable one. If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better.
-JP",2020-05-18 06:19:34
23451,2020-05-16 00:41:44,,,4,,Chandrkishor Tiwari,,POSITIVE,python,01ecb8a4-9d69-4ec6-bbad-36514ce64f7e,https://play-lh.googleusercontent.com/a-/ACB-R5Rpjv2QaYdplKOz05llsSQEAE-X-94-dBKZVA-O70g,"Learning pythons working fine, the way it expresses is very good. Love to learn from here.",0.0,5.1.3,"Dear Friend 
We're glad that you're having a great time with us. Every little encouragement helps us continuously improve :) So, if you like us, please consider increasing your rating for us. If you have any suggestions, please let us know at Hello@prghub.com. We'll be very very happy to hear from you!
-JP",2020-05-17 06:22:45
23468,2020-05-15 14:26:12,,,5,,seema pahwa,,POSITIVE,python,7ebd9430-f184-490b-aeaa-55dffab96b00,https://play-lh.googleusercontent.com/a/AGNmyxZ0Dm8iDTSzY-pBmIB2Gz_9YO5d7dCdcCcGug1R=mo,It is a really great app Has got to be tried by python lovers or beginners,0.0,5.1.3,"Hi Seema,
 Thank you so much! Every little encouragement greatly helps us to continuously improve and provide you with the best platform to learn programming. If you need any help, feel free to get in touch with us at Hello@prghub.com and we'll be very happy to assist you!
-JP",2020-05-17 04:45:55
23580,2020-05-13 00:17:29,,,5,,SHASHANK IYER,,POSITIVE,python,a60274c3-f698-47b4-a451-935447b01081,https://play-lh.googleusercontent.com/a-/ACB-R5S6NO2I58L19YtglAvdCI0VcSS1diJTArJFoK7d-Q,Short and simple explanation just like python🔥,0.0,5.1.3,"Hey SHASHANK,
Thank you very much for your feedback. We strive to provide you with a constantly improving content and services so that you'll always have an amazing learning experience with us! If you need any assistance, please get in touch with us at Hello@prghub.com and we'll be very happy to assist you :)
-NY",2020-05-13 03:07:13
23587,2020-05-12 17:43:14,,,3,,Moon dagger fryk,,NEGATIVE,python,cb0d50f2-169e-4e79-a598-43e4e680928a,https://play-lh.googleusercontent.com/a/AGNmyxb7z_Fma4iLAXQLvtqc2BzNPSpsO-ATkW0r2JF_=mo,"There is mistake in python with question about numbers and pow function. Answer should be false because it says that pow raises second number by the power of first, but app says it is ""correct "", while it is reverse. Also how do I get a refund, it is great app but slightly bit too low level for me, I thought it will be from beginning to advanced or expert, but it is just for a starting level or remember level.",1.0,5.1.0,"Dear Friend,
We apologize that our content is less than satisfactory to you. Rest assured that we are very much open to criticism and we take them as suggestions to improve our service in our future updates. Please contact us at Hello@prghub.com so that we can help you better.
-jP",2020-05-13 01:32:58
23646,2020-05-11 09:47:11,,,5,,Vandana Shukla,,POSITIVE,python,063c66c6-c02f-407d-9ba4-1c459cb4739c,https://play-lh.googleusercontent.com/a-/ACB-R5SGC5iePZRsoXutdtnn8orDg2dGPSvbuTkFFr86Imc,"This app is the best coding app i have ever seen The conceps are explained in very detail and the certificates are also super awesome. Love the app. Share the app But please introduce some courses about very advanced topics of html,java,python and other which includes very advanced codes Thank you for building such a beautiful app Thank you creators Love coding🤩🤩",7.0,5.1.2,"Dear Vandana,
We're glad that we’ve been helpful to you. It is our goal to make your learning experience truly delightful and enjoyable. Do recommend us to your friends too! :)If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you!
-JP",2020-05-12 10:25:49
23726,2020-05-09 12:56:56,,,5,,Geronimo Stilton,,POSITIVE,python,4cec5568-fba9-4543-a863-da2ed1058a32,https://play-lh.googleusercontent.com/a-/ACB-R5SyE57NwVew5PNTt6eO34zbzIZnLqBfiEb5RLrRrAI,Using this app from the 1.11 version when it had that blue icon and simple ui.learnt python by it.,0.0,,"Hi Renulata,
 Thank you so much! Every little encouragement greatly helps us to continuously improve and provide you with the best platform to learn programming. If you need any help, feel free to get in touch with us at Hello@prghub.com and we'll be very happy to assist you!
-JP",2020-05-10 04:27:35
23884,2020-05-05 21:55:57,,,5,,LitreBikeRacer,,POSITIVE,python,b449c43a-f0d7-4cbe-8d2e-9f470e6232a2,https://play-lh.googleusercontent.com/a-/ACB-R5SHvlqLhCf87xKXUVvJqLLk6hXxDNhl9L2QmR4H,I feel confident learning python with this app,0.0,5.1.0,"Dear Friend,
We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@prghub.com so that we can help you better. 
-JP",2020-05-05 02:44:46
23968,2020-05-04 05:33:29,,,5,,K gaming,,NEGATIVE,python,ac2727fb-dbd4-4e39-ae3a-8e43218088a8,https://play-lh.googleusercontent.com/a-/ACB-R5SeKg3540ONA8uK0YOI4P2-Bfu7FbNu4rYPOJc5,Good for poor people for learn Java python,0.0,5.1.0,"Dear  Friend
We are truly delighted to know that your experience with us has been great. It really helps us keep ourselves motivated to continuously improve our content and serve our learners better. If you need any help, feel free to get in touch with us at Hello@prghub.com and it will be our pleasure to assist you!
-JP",2020-05-04 13:18:57
23993,2020-05-03 13:20:58,,,4,,Dev Patel,,NEGATIVE,python,a671d184-07eb-462c-a057-e0a19b6358fc,https://play-lh.googleusercontent.com/a-/ACB-R5SmnWLqkAzAsuWS2mKZTjTKmU8xfwZdo6ssCudwaIs,"Why we need to pay u for study python language. When i study it half ,it tell to purchase pro version",0.0,5.1.0,"Dear Dev,
We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@prghub.com so that we can help you better. 
-JP",2020-05-04 10:09:08
24010,2020-05-03 06:07:45,,,3,,Amusa Abdulahi tomisin,,NEGATIVE,python,7308f6bd-4478-45be-8799-930ef9c05acd,https://play-lh.googleusercontent.com/a/AGNmyxZFe83mi9kaCyNGQwmh9FRLvX8T0BrIRj_GCS-a=mo,Easy to use the programming hub but when i tried compiling my python code it kept on crashing,0.0,5.1.0,"Dear Amusa Abdulahi tomisin,
Sincere apologies for the inconvenience caused. We request you to reach us out at Hello@PrgHub.com with a screenshot, so that we could asisst you better. In the meanwhile, please try clearing the app cache or reinstalling the app.",2020-05-03 06:28:50
